timestamp,step,phase,cpu_util_percent,gpu_util_percent,gpu_mem_mb,gpu_power_w,host_mem_mb,disk_read_mb_s,disk_write_mb_s
2026-04-21T02:01:45.020+00:00,750,forward,101.117,88.000,146.269,298.710,1200.594,0.000,0.000
2026-04-21T02:01:45.151+00:00,750,forward,100.396,88.000,146.269,298.550,1200.594,0.000,0.000
2026-04-21T02:01:45.282+00:00,750,forward,106.388,88.000,146.269,298.960,1200.594,0.000,0.000
2026-04-21T02:01:45.411+00:00,750,forward,100.006,89.000,146.269,299.250,1200.594,0.000,0.000
2026-04-21T02:01:45.535+00:00,750,checkpoint,92.729,65.000,143.019,289.570,1205.094,0.000,0.000
2026-04-21T02:01:45.690+00:00,750,forward,100.372,65.000,1585.263,274.060,1201.047,0.000,826.630
2026-04-21T02:01:45.824+00:00,759,forward,99.663,29.000,1092.176,270.770,1201.297,0.000,0.359
2026-04-21T02:01:45.954+00:00,761,backward,105.120,100.000,362.584,270.370,1201.422,0.000,13.609
2026-04-21T02:01:46.087+00:00,770,forward,99.781,100.000,143.019,270.020,1201.359,0.000,0.390
2026-04-21T02:01:46.217+00:00,775,backward,98.203,100.000,186.197,269.840,1201.297,0.000,1.859
2026-04-21T02:01:46.348+00:00,780,idle,100.018,100.000,143.019,270.050,1201.359,0.000,0.000
2026-04-21T02:01:46.480+00:00,786,backward,98.208,100.000,186.196,269.940,1201.359,0.000,1.416
2026-04-21T02:01:46.610+00:00,790,idle,107.089,100.000,143.019,270.270,1201.359,0.000,0.000
2026-04-21T02:01:46.742+00:00,797,backward,99.413,100.000,364.994,293.420,1201.359,0.000,0.000
2026-04-21T02:01:46.871+00:00,800,idle,99.196,100.000,143.019,297.330,1201.359,0.000,10.552
2026-04-21T02:01:47.001+00:00,808,backward,100.469,100.000,681.428,297.280,1201.359,0.000,0.000
2026-04-21T02:01:47.133+00:00,810,idle,99.745,100.000,747.961,297.380,1201.359,0.000,0.000
2026-04-21T02:01:47.266+00:00,819,backward,98.510,100.000,592.085,297.340,1201.422,0.000,0.000
2026-04-21T02:01:47.397+00:00,822,backward,105.402,100.000,1436.433,297.390,1201.422,0.000,0.000
2026-04-21T02:01:47.529+00:00,830,backward,106.519,100.000,143.019,297.320,1201.359,0.000,0.149
2026-04-21T02:01:47.662+00:00,835,backward,91.184,100.000,1587.189,297.270,1201.359,0.000,0.000
2026-04-21T02:01:47.791+00:00,840,idle,105.446,100.000,143.019,298.240,1201.422,0.000,0.000
2026-04-21T02:01:47.929+00:00,846,backward,100.563,100.000,1456.297,298.340,1201.422,0.000,0.000
2026-04-21T02:01:48.062+00:00,850,idle,101.619,100.000,143.019,298.430,1201.422,0.000,0.000
2026-04-21T02:01:48.192+00:00,858,forward,105.273,100.000,1456.297,298.430,1201.359,0.000,0.000
2026-04-21T02:01:48.328+00:00,860,idle,99.660,100.000,1585.012,298.530,1201.359,0.000,0.000
2026-04-21T02:01:48.457+00:00,869,dataloader,95.862,100.000,1348.799,298.560,1202.422,0.000,0.000
2026-04-21T02:01:48.590+00:00,871,forward,100.972,100.000,515.460,298.580,1201.359,0.000,2.184
2026-04-21T02:01:48.725+00:00,880,forward,104.239,100.000,143.019,298.620,1201.422,0.000,0.000
2026-04-21T02:01:48.856+00:00,885,backward,97.156,100.000,969.181,298.530,1201.359,0.000,0.671
2026-04-21T02:01:48.986+00:00,890,idle,99.058,100.000,143.019,298.530,1201.422,0.000,0.000
2026-04-21T02:01:49.117+00:00,896,backward,107.697,100.000,503.179,298.600,1201.422,0.000,0.000
2026-04-21T02:01:49.248+00:00,900,idle,91.652,100.000,143.019,298.530,1201.359,0.000,0.000
2026-04-21T02:01:49.379+00:00,907,backward,106.739,100.000,186.215,298.550,1201.422,0.000,0.000
2026-04-21T02:01:49.508+00:00,910,idle,99.818,100.000,143.019,298.570,1201.422,0.000,0.000
2026-04-21T02:01:49.639+00:00,918,backward,107.637,100.000,444.118,298.640,1201.422,0.000,0.000
2026-04-21T02:01:49.770+00:00,920,idle,91.871,100.000,1585.012,298.220,1201.422,0.000,0.000
2026-04-21T02:01:49.900+00:00,929,backward,107.013,100.000,681.428,298.160,1201.297,0.000,0.000
2026-04-21T02:01:50.031+00:00,932,forward,92.156,100.000,1123.525,298.260,1201.359,0.000,0.000
2026-04-21T02:01:50.165+00:00,940,backward,107.328,100.000,143.019,298.310,1201.422,0.000,0.000
2026-04-21T02:01:50.295+00:00,945,optimizer,96.685,100.000,1190.431,298.420,1201.359,0.000,0.000
2026-04-21T02:01:50.426+00:00,950,idle,100.421,100.000,143.019,298.330,1201.422,0.000,0.000
2026-04-21T02:01:50.558+00:00,956,backward,106.569,100.000,1123.525,298.310,1201.422,0.000,0.000
2026-04-21T02:01:50.690+00:00,960,idle,98.573,100.000,143.019,298.250,1201.422,0.000,0.000
2026-04-21T02:01:50.820+00:00,967,backward,98.408,100.000,747.961,297.930,1201.297,0.000,0.000
2026-04-21T02:01:50.950+00:00,970,idle,107.284,100.000,143.019,297.570,1201.422,0.000,0.000
2026-04-21T02:01:51.080+00:00,978,backward,100.600,100.000,388.994,297.150,1201.422,0.000,6.257
2026-04-21T02:01:51.209+00:00,980,idle,99.964,100.000,1525.233,297.210,1201.359,0.000,1.292
2026-04-21T02:01:51.340+00:00,989,backward,100.038,100.000,681.428,296.500,1201.422,0.000,0.000
2026-04-21T02:01:51.471+00:00,992,forward,99.546,100.000,1123.525,296.010,1201.422,0.000,0.000
2026-04-21T02:01:51.605+00:00,1000,forward,99.143,100.000,145.519,295.900,1201.422,0.000,0.238
2026-04-21T02:01:51.736+00:00,1000,forward,104.382,96.000,145.519,294.380,1201.422,0.000,0.000
2026-04-21T02:01:51.869+00:00,1000,forward,92.112,96.000,145.519,292.810,1201.359,0.000,0.000
2026-04-21T02:01:51.999+00:00,1000,forward,112.662,88.000,145.519,292.180,1201.422,0.000,0.000
2026-04-21T02:01:52.129+00:00,1000,forward,92.572,87.000,146.269,291.040,1201.359,0.000,0.000
2026-04-21T02:01:52.261+00:00,1000,forward,99.859,87.000,256.239,289.660,1201.422,0.000,0.000
2026-04-21T02:01:52.391+00:00,1000,forward,106.046,88.000,146.269,288.450,1201.297,0.000,0.000
2026-04-21T02:01:52.526+00:00,1000,forward,99.693,88.000,145.519,287.240,1201.359,0.000,0.000
2026-04-21T02:01:52.655+00:00,1000,forward,104.049,88.000,145.519,286.180,1201.359,0.000,0.000
2026-04-21T02:01:52.786+00:00,1000,forward,100.173,88.000,145.519,284.860,1201.359,0.000,0.000
2026-04-21T02:01:52.915+00:00,1000,forward,99.235,88.000,146.269,285.170,1201.359,0.000,0.000
2026-04-21T02:01:53.045+00:00,1000,forward,101.035,88.000,146.269,285.690,1201.422,0.000,0.000
2026-04-21T02:01:53.174+00:00,1000,dataloader,107.404,88.000,146.269,285.520,1202.422,0.000,3.866
2026-04-21T02:01:53.305+00:00,1000,forward,100.966,88.000,146.269,285.590,1201.359,0.000,0.000
2026-04-21T02:01:53.435+00:00,1000,forward,99.447,87.000,146.269,285.640,1201.359,0.000,0.000
2026-04-21T02:01:53.569+00:00,1000,forward,99.808,89.000,146.269,285.530,1201.359,0.000,0.000
2026-04-21T02:01:53.704+00:00,1000,forward,104.256,89.000,145.519,285.480,1201.359,0.000,0.378
2026-04-21T02:01:53.833+00:00,1000,forward,96.356,88.000,145.519,285.830,1201.359,0.000,0.000
2026-04-21T02:01:53.967+00:00,1000,forward,100.643,89.000,145.519,286.290,1201.359,0.000,0.635
2026-04-21T02:01:54.096+00:00,1000,forward,105.207,89.000,145.519,286.710,1201.359,0.000,0.000
2026-04-21T02:01:54.226+00:00,1000,dataloader,100.303,88.000,145.519,286.370,1201.359,0.000,0.784
2026-04-21T02:01:54.360+00:00,1000,forward,99.997,88.000,145.519,286.380,1201.359,0.000,0.000
2026-04-21T02:01:54.489+00:00,1000,forward,97.318,88.000,145.519,286.500,1201.359,0.000,0.000
2026-04-21T02:01:54.622+00:00,1000,forward,100.418,89.000,146.269,286.770,1201.359,0.000,0.181
2026-04-21T02:01:54.751+00:00,1000,forward,98.085,89.000,146.269,286.800,1201.359,0.000,0.000
2026-04-21T02:01:54.884+00:00,1000,forward,100.633,89.000,146.269,286.500,1201.359,0.000,0.000
2026-04-21T02:01:55.008+00:00,1000,checkpoint,104.964,89.000,143.019,286.490,1205.859,0.000,0.000
2026-04-21T02:01:55.145+00:00,1000,forward,94.343,6.000,1585.012,257.990,1201.793,0.031,967.109
2026-04-21T02:01:55.276+00:00,1009,backward,97.175,6.000,1092.176,261.290,1201.855,0.000,0.000
2026-04-21T02:01:55.409+00:00,1011,backward,107.152,100.000,1073.525,262.580,1201.855,0.000,0.000
2026-04-21T02:01:55.541+00:00,1020,backward,105.221,100.000,143.019,264.890,1201.793,0.000,0.000
2026-04-21T02:01:55.672+00:00,1025,backward,98.486,100.000,956.805,266.170,1201.793,0.000,0.000
2026-04-21T02:01:55.804+00:00,1030,idle,99.343,100.000,143.019,267.210,1201.730,0.000,0.000
2026-04-21T02:01:55.935+00:00,1036,backward,98.436,100.000,839.899,269.630,1201.793,0.000,0.000
2026-04-21T02:01:56.069+00:00,1040,idle,99.292,100.000,143.019,269.870,1201.855,0.000,0.000
2026-04-21T02:01:56.200+00:00,1047,backward,104.462,100.000,1073.525,284.290,1201.855,0.000,0.087
2026-04-21T02:01:56.330+00:00,1050,idle,91.284,100.000,143.019,298.400,1201.793,0.000,0.000
2026-04-21T02:01:56.464+00:00,1058,backward,115.499,100.000,956.805,298.390,1201.793,0.000,1.053
2026-04-21T02:01:56.595+00:00,1060,idle,97.452,100.000,1092.176,298.500,1201.855,0.000,0.000
2026-04-21T02:01:56.727+00:00,1069,backward,99.301,100.000,143.019,298.500,1201.793,0.000,0.000
2026-04-21T02:01:56.860+00:00,1074,backward,97.679,100.000,907.426,298.520,1201.855,0.000,0.000
2026-04-21T02:01:56.992+00:00,1080,backward,105.353,100.000,143.019,298.420,1201.793,0.000,0.000
2026-04-21T02:01:57.127+00:00,1086,dataloader,98.902,100.000,664.461,298.780,1202.793,0.000,0.000
2026-04-21T02:01:57.261+00:00,1090,idle,103.517,100.000,143.019,299.180,1201.855,0.000,0.000
2026-04-21T02:01:57.392+00:00,1097,backward,96.847,100.000,584.243,298.580,1201.793,0.000,0.000
2026-04-21T02:01:57.527+00:00,1100,idle,99.679,100.000,143.019,298.580,1201.793,0.000,0.000
2026-04-21T02:01:57.659+00:00,1108,backward,103.398,100.000,186.196,298.490,1201.855,0.000,0.000
2026-04-21T02:01:57.789+00:00,1110,idle,98.605,100.000,1589.123,298.580,1201.793,0.000,0.000
2026-04-21T02:01:57.927+00:00,1119,backward,99.594,100.000,143.019,298.050,1201.793,0.000,0.000
2026-04-21T02:01:58.060+00:00,1124,dataloader,109.079,100.000,1003.176,298.010,1202.293,0.000,0.000
2026-04-21T02:01:58.191+00:00,1130,backward,97.498,100.000,143.019,298.400,1201.793,0.000,2.725
2026-04-21T02:01:58.326+00:00,1136,dataloader,98.982,100.000,806.677,297.930,1201.793,0.000,0.000
2026-04-21T02:01:58.458+00:00,1140,idle,96.764,100.000,143.019,297.830,1201.855,0.000,0.000
2026-04-21T02:01:58.589+00:00,1147,backward,98.451,100.000,955.176,297.680,1201.855,0.000,0.000
2026-04-21T02:01:58.724+00:00,1150,idle,106.956,100.000,143.019,297.700,1201.855,0.000,0.000
2026-04-21T02:01:58.858+00:00,1158,backward,103.289,100.000,444.118,297.460,1201.855,0.000,0.000
2026-04-21T02:01:58.988+00:00,1160,idle,97.839,100.000,186.195,297.430,1201.855,0.000,0.000
2026-04-21T02:01:59.123+00:00,1169,backward,99.307,100.000,398.057,297.340,1201.793,0.000,0.000
2026-04-21T02:01:59.257+00:00,1172,optimizer,103.798,100.000,1486.360,297.180,1201.793,0.000,0.000
2026-04-21T02:01:59.389+00:00,1180,backward,96.846,100.000,143.019,297.400,1201.855,0.000,0.960
2026-04-21T02:01:59.525+00:00,1186,forward,106.246,100.000,1092.176,297.410,1201.793,0.000,0.000
2026-04-21T02:01:59.658+00:00,1190,idle,102.819,100.000,143.019,297.290,1201.855,0.000,0.000
2026-04-21T02:01:59.789+00:00,1197,dataloader,98.379,100.000,1125.989,297.270,1201.855,0.000,2.927
2026-04-21T02:01:59.924+00:00,1200,idle,98.592,100.000,143.019,297.130,1201.730,0.000,0.000
2026-04-21T02:02:00.058+00:00,1208,backward,103.636,100.000,670.242,297.070,1201.793,0.000,0.000
2026-04-21T02:02:00.189+00:00,1210,idle,105.148,100.000,1497.202,297.380,1201.793,0.000,0.000
2026-04-21T02:02:00.325+00:00,1219,backward,91.460,100.000,413.369,297.640,1201.793,0.000,0.000
2026-04-21T02:02:00.457+00:00,1223,forward,102.006,100.000,1585.012,297.340,1201.855,0.000,0.000
2026-04-21T02:02:00.587+00:00,1230,backward,99.211,100.000,143.019,297.170,1201.730,0.000,0.000
2026-04-21T02:02:00.721+00:00,1235,backward,100.484,100.000,1587.189,296.950,1201.793,0.000,0.000
2026-04-21T02:02:00.851+00:00,1240,idle,104.273,100.000,143.019,296.730,1201.793,0.000,0.262
2026-04-21T02:02:00.983+00:00,1246,backward,100.183,100.000,1190.431,296.380,1201.730,0.000,0.000
2026-04-21T02:02:01.115+00:00,1250,forward,97.877,100.000,145.519,296.440,1201.793,0.000,0.000
2026-04-21T02:02:01.246+00:00,1250,forward,106.790,100.000,146.269,295.280,1202.168,0.000,0.000
2026-04-21T02:02:01.377+00:00,1250,forward,106.396,88.000,146.269,294.230,1202.105,0.000,0.475
2026-04-21T02:02:01.507+00:00,1250,forward,99.281,88.000,146.269,293.480,1202.168,0.000,0.000
2026-04-21T02:02:01.639+00:00,1250,dataloader,99.673,88.000,146.269,291.540,1203.168,0.000,0.000
2026-04-21T02:02:01.769+00:00,1250,forward,98.315,87.000,146.269,290.970,1202.168,0.000,0.000
2026-04-21T02:02:01.902+00:00,1250,dataloader,100.266,87.000,146.269,290.530,1202.105,0.000,0.000
2026-04-21T02:02:02.031+00:00,1250,dataloader,105.215,88.000,146.269,288.330,1203.168,0.000,0.000
2026-04-21T02:02:02.165+00:00,1250,forward,93.376,88.000,146.269,287.470,1202.105,0.000,0.000
2026-04-21T02:02:02.295+00:00,1250,dataloader,104.265,88.000,146.269,286.650,1203.168,0.000,0.000
2026-04-21T02:02:02.426+00:00,1250,forward,100.003,87.000,146.269,287.290,1202.105,0.000,0.000
2026-04-21T02:02:02.556+00:00,1250,forward,106.712,88.000,146.269,287.180,1202.105,0.000,0.000
2026-04-21T02:02:02.686+00:00,1250,forward,99.949,88.000,146.269,287.030,1202.168,0.000,0.000
2026-04-21T02:02:02.818+00:00,1250,forward,100.601,88.000,146.269,287.570,1202.168,0.000,0.000
2026-04-21T02:02:02.948+00:00,1250,forward,97.866,88.000,146.269,287.480,1202.168,0.000,0.000
2026-04-21T02:02:03.082+00:00,1250,forward,100.151,88.000,146.269,288.100,1202.168,0.000,0.000
2026-04-21T02:02:03.213+00:00,1250,forward,104.823,88.000,146.269,289.010,1202.168,0.000,0.000
2026-04-21T02:02:03.345+00:00,1250,forward,98.977,89.000,145.519,289.200,1202.168,0.000,0.000
2026-04-21T02:02:03.476+00:00,1250,forward,98.743,89.000,145.519,288.830,1202.168,0.000,0.000
2026-04-21T02:02:03.606+00:00,1250,forward,99.171,88.000,145.519,288.800,1202.168,0.000,3.516
2026-04-21T02:02:03.736+00:00,1250,forward,107.985,89.000,145.519,289.530,1202.168,0.000,0.000
2026-04-21T02:02:03.866+00:00,1250,forward,99.699,89.000,145.519,289.370,1202.168,0.000,1.049
2026-04-21T02:02:03.998+00:00,1250,forward,99.862,88.000,145.519,288.840,1202.168,0.000,0.000
2026-04-21T02:02:04.126+00:00,1250,forward,98.777,88.000,145.519,289.130,1202.168,0.000,0.000
2026-04-21T02:02:04.258+00:00,1250,forward,101.353,88.000,145.519,288.440,1202.168,0.000,0.000
2026-04-21T02:02:04.408+00:00,1250,forward,106.668,89.000,143.019,288.080,1202.168,0.000,0.595
2026-04-21T02:02:04.534+00:00,1250,checkpoint,92.458,36.000,143.019,270.120,1206.168,0.000,0.000
2026-04-21T02:02:04.665+00:00,1254,backward,79.913,36.000,580.085,258.570,1202.734,0.062,983.024
2026-04-21T02:02:04.797+00:00,1260,idle,106.195,58.000,143.019,261.790,1202.734,0.000,0.000
2026-04-21T02:02:04.927+00:00,1266,backward,98.792,100.000,673.243,264.290,1202.672,0.000,2.078
2026-04-21T02:02:05.061+00:00,1270,idle,92.367,100.000,143.019,265.330,1202.672,0.000,0.000
2026-04-21T02:02:05.192+00:00,1277,backward,104.385,100.000,592.085,265.590,1202.672,0.000,0.000
2026-04-21T02:02:05.327+00:00,1280,idle,99.521,100.000,143.019,268.090,1202.734,0.000,0.000
2026-04-21T02:02:05.461+00:00,1288,backward,111.123,100.000,186.195,269.000,1202.734,0.000,0.000
2026-04-21T02:02:05.593+00:00,1290,idle,96.635,100.000,1584.983,272.020,1202.734,0.000,0.000
2026-04-21T02:02:05.725+00:00,1299,backward,98.981,100.000,186.214,300.860,1202.672,0.000,0.000
2026-04-21T02:02:05.858+00:00,1303,backward,105.785,100.000,1318.736,298.290,1202.672,0.000,0.000
2026-04-21T02:02:05.989+00:00,1310,backward,97.579,100.000,143.019,297.710,1202.738,0.000,0.088
2026-04-21T02:02:06.125+00:00,1316,forward,99.027,100.000,1092.176,296.960,1202.738,0.000,0.000
2026-04-21T02:02:06.258+00:00,1320,idle,103.623,100.000,143.019,297.460,1203.051,0.000,0.000
2026-04-21T02:02:06.389+00:00,1327,backward,97.407,100.000,1044.081,297.480,1203.051,0.000,0.644
2026-04-21T02:02:06.525+00:00,1330,idle,99.590,100.000,143.019,297.170,1202.988,0.000,0.000
2026-04-21T02:02:06.656+00:00,1338,backward,109.659,100.000,673.243,297.900,1203.051,0.000,0.000
2026-04-21T02:02:06.788+00:00,1340,idle,92.038,100.000,1584.983,297.600,1203.051,0.000,0.000
2026-04-21T02:02:06.921+00:00,1349,backward,105.452,100.000,688.836,296.870,1203.051,0.000,0.000
2026-04-21T02:02:07.055+00:00,1352,dataloader,97.917,100.000,1585.012,296.880,1204.113,0.000,0.000
2026-04-21T02:02:07.187+00:00,1360,backward,104.067,100.000,143.019,296.830,1203.113,0.000,0.000
2026-04-21T02:02:07.322+00:00,1365,optimizer,99.050,100.000,1486.360,296.330,1203.113,0.000,0.000
2026-04-21T02:02:07.452+00:00,1370,idle,96.625,100.000,143.019,296.010,1203.051,0.000,0.000
2026-04-21T02:02:07.584+00:00,1377,forward,107.486,100.000,1541.235,296.240,1202.988,0.000,0.000
2026-04-21T02:02:07.718+00:00,1380,idle,98.297,100.000,143.019,296.770,1202.988,0.000,0.000
2026-04-21T02:02:07.849+00:00,1388,forward,104.537,100.000,1508.453,296.930,1203.113,0.000,0.000
2026-04-21T02:02:07.981+00:00,1390,idle,99.572,100.000,1587.263,297.430,1203.051,0.000,0.000
2026-04-21T02:02:08.112+00:00,1399,forward,98.105,100.000,1508.453,297.880,1203.113,0.000,0.000
2026-04-21T02:02:08.244+00:00,1400,idle,106.962,100.000,364.994,297.940,1203.113,0.000,0.000
2026-04-21T02:02:08.375+00:00,1410,forward,98.212,100.000,143.019,297.920,1202.988,0.000,2.626
2026-04-21T02:02:08.506+00:00,1414,optimizer,99.349,100.000,640.180,298.030,1203.113,0.000,0.000
2026-04-21T02:02:08.640+00:00,1420,optimizer,99.246,100.000,143.019,297.160,1203.113,0.000,0.000
2026-04-21T02:02:08.773+00:00,1426,backward,96.217,100.000,444.118,296.690,1202.988,0.000,0.000
2026-04-21T02:02:08.904+00:00,1430,idle,99.025,100.000,143.019,296.660,1203.113,0.000,0.000
2026-04-21T02:02:09.034+00:00,1437,backward,106.404,100.000,673.243,295.940,1203.051,0.000,3.919
2026-04-21T02:02:09.165+00:00,1440,idle,107.636,100.000,143.019,295.970,1203.051,0.000,0.000
2026-04-21T02:02:09.295+00:00,1448,backward,99.361,100.000,1116.457,296.410,1203.051,0.000,0.000
2026-04-21T02:02:09.428+00:00,1450,idle,92.085,100.000,1215.088,296.540,1203.113,0.000,0.000
2026-04-21T02:02:09.560+00:00,1459,dataloader,105.497,100.000,1036.989,296.490,1204.051,0.000,0.000
2026-04-21T02:02:09.693+00:00,1461,backward,105.981,100.000,969.181,296.510,1203.051,0.000,0.000
2026-04-21T02:02:09.824+00:00,1470,dataloader,90.285,100.000,143.019,296.370,1204.051,0.000,0.000
2026-04-21T02:02:09.957+00:00,1475,backward,107.319,100.000,956.805,296.770,1203.113,0.000,0.749
2026-04-21T02:02:10.087+00:00,1480,idle,97.689,100.000,143.019,297.420,1203.113,0.000,0.000
2026-04-21T02:02:10.221+00:00,1486,backward,107.606,100.000,1073.525,297.110,1203.113,0.000,0.000
2026-04-21T02:02:10.354+00:00,1490,idle,96.784,100.000,143.019,296.620,1203.051,0.000,0.000
2026-04-21T02:02:10.485+00:00,1497,backward,97.859,100.000,1073.525,296.390,1203.055,0.000,0.000
2026-04-21T02:02:10.617+00:00,1500,forward,98.907,100.000,145.519,297.230,1202.988,0.000,0.000
2026-04-21T02:02:10.742+00:00,1500,dataloader,106.624,93.000,146.269,296.230,1204.117,0.000,0.000
2026-04-21T02:02:10.868+00:00,1500,forward,103.580,93.000,146.269,295.230,1203.051,0.000,0.000
2026-04-21T02:02:10.997+00:00,1500,forward,95.363,87.000,145.519,294.530,1203.051,0.000,0.000
2026-04-21T02:02:11.123+00:00,1500,forward,108.789,87.000,244.707,291.990,1203.051,0.000,0.000
2026-04-21T02:02:11.249+00:00,1500,forward,95.396,87.000,146.269,290.880,1203.113,0.000,0.000
2026-04-21T02:02:11.379+00:00,1500,forward,103.037,87.000,146.269,289.940,1203.051,0.000,0.000
2026-04-21T02:02:11.506+00:00,1500,forward,92.314,87.000,145.519,289.170,1203.051,0.000,0.541
2026-04-21T02:02:11.636+00:00,1500,dataloader,109.709,88.000,145.519,287.660,1204.113,0.000,0.000
2026-04-21T02:02:11.762+00:00,1500,forward,92.234,87.000,146.269,286.460,1203.051,0.000,0.000
2026-04-21T02:02:11.888+00:00,1500,forward,110.970,87.000,145.519,286.570,1203.113,0.000,0.000
2026-04-21T02:02:12.017+00:00,1500,forward,95.795,87.000,145.519,286.760,1203.113,0.000,0.000
2026-04-21T02:02:12.143+00:00,1500,dataloader,108.387,88.000,146.269,286.680,1204.113,0.000,0.000
2026-04-21T02:02:12.269+00:00,1500,forward,95.346,88.000,146.269,286.580,1202.988,0.000,0.000
2026-04-21T02:02:12.398+00:00,1500,forward,102.829,87.000,146.269,286.790,1202.988,0.000,0.000
2026-04-21T02:02:12.525+00:00,1500,forward,100.927,88.000,145.519,287.620,1202.988,0.000,0.000
2026-04-21T02:02:12.658+00:00,1500,forward,102.187,88.000,146.269,287.690,1202.988,0.000,0.000
2026-04-21T02:02:12.784+00:00,1500,forward,97.960,88.000,145.519,287.760,1202.988,0.000,0.000
2026-04-21T02:02:12.916+00:00,1500,forward,102.868,89.000,255.489,288.770,1202.988,0.000,0.000
2026-04-21T02:02:13.043+00:00,1500,forward,98.431,89.000,145.519,289.340,1202.988,0.000,0.000
2026-04-21T02:02:13.171+00:00,1500,forward,102.365,89.000,145.519,289.640,1202.988,0.000,0.000
2026-04-21T02:02:13.297+00:00,1500,dataloader,101.979,89.000,146.269,290.070,1202.988,0.000,0.000
2026-04-21T02:02:13.423+00:00,1500,forward,103.111,88.000,146.269,290.540,1202.988,0.000,0.000
2026-04-21T02:02:13.551+00:00,1500,dataloader,94.924,89.000,146.269,290.140,1202.988,0.000,0.000
2026-04-21T02:02:13.679+00:00,1500,forward,102.022,89.000,145.519,290.270,1202.988,0.000,0.000
2026-04-21T02:02:13.805+00:00,1500,forward,101.640,88.000,145.519,290.450,1202.988,0.000,0.916
